Column_Name,Data_Type,Non_Null_Count,Null_Count,Null_Percentage,Unique_Values,Is_Process_Variable,Is_Raman,Mean,Std,Min,Max
733,float64,113935,0,0.0,55923,No,Yes,712286.7873348839,387582.55814586947,0.0,1615100.0
732,float64,113935,0,0.0,55900,No,Yes,712782.8532496599,387974.854786351,0.0,1616500.0
731,float64,113935,0,0.0,55777,No,Yes,713437.2454908501,388370.25722559245,0.0,1618100.0
730,float64,113935,0,0.0,55869,No,Yes,714233.1759248695,388767.9371275757,0.0,1619800.0
729,float64,113935,0,0.0,55870,No,Yes,715126.6399087199,389167.64359370054,0.0,1621500.0
728,float64,113935,0,0.0,55860,No,Yes,716061.0935182341,389568.3741980183,0.0,1623300.0
727,float64,113935,0,0.0,55857,No,Yes,716991.5771448633,389969.5198576554,0.0,1625100.0
726,float64,113935,0,0.0,55668,No,Yes,717899.8644226971,390370.611847839,0.0,1626900.0
725,float64,113935,0,0.0,55632,No,Yes,718794.8985123096,390771.89943678665,0.0,1628700.0
724,float64,113935,0,0.0,55697,No,Yes,719700.0035195507,391173.69328399433,0.0,1630500.0
723,float64,113935,0,0.0,55842,No,Yes,720637.7846315881,391576.1610591542,0.0,1632400.0
722,float64,113935,0,0.0,55502,No,Yes,721618.3874138764,391980.02327783225,0.0,1634200.0
721,float64,113935,0,0.0,55463,No,Yes,722631.1685610217,392384.3552469081,0.0,1636100.0
720,float64,113935,0,0.0,55491,No,Yes,723645.5032255233,392788.88092321367,0.0,1638000.0
719,float64,113935,0,0.0,55447,No,Yes,724617.8450871111,393193.28444135876,0.0,1639800.0
718,float64,113935,0,0.0,55652,No,Yes,725507.3080265063,393596.3926251239,0.0,1641600.0
717,float64,113935,0,0.0,55423,No,Yes,726296.1859832361,393998.31191793655,0.0,1643200.0
716,float64,113935,0,0.0,55331,No,Yes,727000.7463904858,394398.903622165,0.0,1644700.0
715,float64,113935,0,0.0,55491,No,Yes,727665.3962346952,394799.38694545085,0.0,1646200.0
714,float64,113935,0,0.0,55311,No,Yes,728338.2347829903,395200.34156522696,0.0,1647700.0
713,float64,113935,0,0.0,55376,No,Yes,729043.9172335103,395602.11208695476,0.0,1649300.0
712,float64,113935,0,0.0,55284,No,Yes,729770.7361214728,396004.5871100858,0.0,1650900.0
711,float64,113935,0,0.0,55291,No,Yes,730481.6851713697,396407.1083427242,0.0,1652500.0
710,float64,113935,0,0.0,55141,No,Yes,731141.2125334621,396808.98764804495,0.0,1654000.0
709,float64,113935,0,0.0,55234,No,Yes,731739.026286918,397210.5068257948,0.0,1655500.0
708,float64,113935,0,0.0,55149,No,Yes,732291.6682318866,397611.09889450413,0.0,1656800.0
707,float64,113935,0,0.0,54974,No,Yes,732828.0608241542,398012.05809952755,0.0,1658200.0
706,float64,113935,0,0.0,55238,No,Yes,733365.0744722869,398413.3585232169,0.0,1659600.0
705,float64,113935,0,0.0,55261,No,Yes,733900.1690437531,398814.9263221957,0.0,1661000.0
704,float64,113935,0,0.0,55074,No,Yes,734421.2502742792,399216.80044114706,0.0,1662300.0
703,float64,113935,0,0.0,54921,No,Yes,734925.7792601044,399618.4489341433,0.0,1663700.0
702,float64,113935,0,0.0,55214,No,Yes,735431.8249879318,400020.407950073,0.0,1665100.0
701,float64,113935,0,0.0,55119,No,Yes,735969.6153069732,400423.50722434063,0.0,1666500.0
700,float64,113935,0,0.0,55032,No,Yes,736561.7745205599,400827.677678711,0.0,1667900.0
699,float64,113935,0,0.0,55081,No,Yes,737208.7431430202,401233.09916568204,0.0,1669400.0
698,float64,113935,0,0.0,54955,No,Yes,737891.4314302014,401639.69361878466,0.0,1671000.0
697,float64,113935,0,0.0,55003,No,Yes,738590.16544521,402046.7108875221,0.0,1672600.0
696,float64,113935,0,0.0,54862,No,Yes,739306.9831044016,402454.41149136133,0.0,1674200.0
695,float64,113935,0,0.0,54942,No,Yes,740068.5418879186,402863.31440231035,0.0,1675800.0
694,float64,113935,0,0.0,54934,No,Yes,740909.2195550094,403273.76121577475,0.0,1677500.0
693,float64,113935,0,0.0,54833,No,Yes,741844.6160530127,403686.2491306314,0.0,1679300.0
692,float64,113935,0,0.0,54841,No,Yes,742855.8714179137,404100.4528668011,0.0,1681300.0
691,float64,113935,0,0.0,54900,No,Yes,743895.6023171106,404515.1666888032,0.0,1683200.0
690,float64,113935,0,0.0,54843,No,Yes,744915.6903497608,404930.0954477511,0.0,1685100.0
689,float64,113935,0,0.0,54885,No,Yes,745890.7395444771,405344.57702374156,0.0,1687000.0
688,float64,113935,0,0.0,54713,No,Yes,746825.3699038926,405758.8968344743,0.0,1688900.0
687,float64,113935,0,0.0,54510,No,Yes,747738.9284241014,406173.28853108233,0.0,1690700.0
686,float64,113935,0,0.0,54673,No,Yes,748643.8126124545,406588.16777240165,0.0,1692500.0
685,float64,113935,0,0.0,54640,No,Yes,749532.8547856234,407003.1137749368,0.0,1694300.0
684,float64,113935,0,0.0,54569,No,Yes,750387.9318909905,407417.5806680571,0.0,1696000.0
683,float64,113935,0,0.0,54324,No,Yes,751200.0893491904,407831.84698733396,0.0,1697800.0
682,float64,113935,0,0.0,54474,No,Yes,751983.5383332602,408246.11579794873,0.0,1699400.0
681,float64,113935,0,0.0,54311,No,Yes,752774.2275859043,408660.98754523514,0.0,1701200.0
680,float64,113935,0,0.0,54602,No,Yes,753612.3162329398,409076.94185869984,0.0,1703000.0
679,float64,113935,0,0.0,54309,No,Yes,754524.0863650327,409494.51039099303,0.0,1704800.0
678,float64,113935,0,0.0,54250,No,Yes,755513.7829464168,409913.7028767026,0.0,1706800.0
677,float64,113935,0,0.0,54356,No,Yes,756568.4483257998,410334.3196155366,0.0,1708800.0
676,float64,113935,0,0.0,54304,No,Yes,757668.4427963312,410756.09993105783,0.0,1710900.0
675,float64,113935,0,0.0,54206,No,Yes,758792.8602273226,411178.7614309144,0.0,1713000.0
674,float64,113935,0,0.0,54045,No,Yes,759917.6483082459,411601.5814648187,0.0,1715100.0
673,float64,113935,0,0.0,54088,No,Yes,761014.1950234782,412024.3466460603,0.0,1717200.0
672,float64,113935,0,0.0,54103,No,Yes,762051.9855180585,412446.49914702185,0.0,1719200.0
671,float64,113935,0,0.0,54140,No,Yes,763008.7799183745,412867.7552912347,0.0,1721000.0
670,float64,113935,0,0.0,54069,No,Yes,763883.3963224646,413288.0087291903,0.0,1722900.0
669,float64,113935,0,0.0,54095,No,Yes,764699.1130907973,413707.6680214401,0.0,1724700.0
668,float64,113935,0,0.0,54045,No,Yes,765497.5843243955,414127.2965029436,0.0,1726500.0
667,float64,113935,0,0.0,53950,No,Yes,766325.0236538377,414547.8701332758,0.0,1728300.0
666,float64,113935,0,0.0,53781,No,Yes,767217.464168166,414970.1009771845,0.0,1730300.0
665,float64,113935,0,0.0,53717,No,Yes,768190.6257076403,415393.8381090812,0.0,1732300.0
664,float64,113935,0,0.0,53950,No,Yes,769237.1926098214,415819.249901724,0.0,1734400.0
663,float64,113935,0,0.0,53760,No,Yes,770329.0441040944,416245.72784290265,0.0,1736500.0
662,float64,113935,0,0.0,53751,No,Yes,771426.1005836661,416672.2963197345,0.0,1738600.0
661,float64,113935,0,0.0,53680,No,Yes,772489.5884495545,417098.6997945118,0.0,1740700.0
660,float64,113935,0,0.0,53649,No,Yes,773494.6263220257,417524.8668740488,0.0,1742700.0
659,float64,113935,0,0.0,53631,No,Yes,774437.891253785,417950.08489726443,0.0,1744600.0
658,float64,113935,0,0.0,53676,No,Yes,775336.7764076008,418375.00207626785,0.0,1746500.0
657,float64,113935,0,0.0,53637,No,Yes,776216.6415938912,418799.9824637066,0.0,1748400.0
656,float64,113935,0,0.0,53446,No,Yes,777096.5900732874,419225.19109726156,0.0,1750200.0
655,float64,113935,0,0.0,53410,No,Yes,777982.6981173477,419650.8206120176,0.0,1752000.0
654,float64,113935,0,0.0,53471,No,Yes,778872.0014920788,420076.9833160509,0.0,1753800.0
653,float64,113935,0,0.0,53471,No,Yes,779764.5504893141,420503.5930658506,0.0,1755600.0
652,float64,113935,0,0.0,53309,No,Yes,780673.3250537587,420930.93061816314,0.0,1757400.0
651,float64,113935,0,0.0,53400,No,Yes,781622.8328432878,421359.2711920528,0.0,1759300.0
650,float64,113935,0,0.0,53466,No,Yes,782636.363979462,421788.81952462794,0.0,1761300.0
649,float64,113935,0,0.0,53414,No,Yes,783719.4609207005,422220.2976232483,0.0,1763400.0
648,float64,113935,0,0.0,53384,No,Yes,784847.3558607978,422652.7535728002,0.0,1765500.0
647,float64,113935,0,0.0,53153,No,Yes,785970.6282529512,423085.21830174304,0.0,1767600.0
646,float64,113935,0,0.0,53224,No,Yes,787032.4528020363,423517.3777411769,0.0,1769600.0
645,float64,113935,0,0.0,53285,No,Yes,787990.8270505113,423948.20396257914,0.0,1771500.0
644,float64,113935,0,0.0,53092,No,Yes,788839.2990740334,424377.6122449075,0.0,1773300.0
643,float64,113935,0,0.0,53163,No,Yes,789613.8857243165,424806.23614752776,0.0,1775000.0
642,float64,113935,0,0.0,53032,No,Yes,790382.980120244,425235.0077569635,0.0,1776600.0
641,float64,113935,0,0.0,53099,No,Yes,791225.6416377759,425665.37775517284,0.0,1778200.0
640,float64,113935,0,0.0,53205,No,Yes,792202.3189537894,426098.4483932781,0.0,1780000.0
639,float64,113935,0,0.0,52947,No,Yes,793332.221354281,426534.0997978393,0.0,1781900.0
638,float64,113935,0,0.0,52896,No,Yes,794588.5175758108,426972.62908335665,0.0,1784000.0
637,float64,113935,0,0.0,52866,No,Yes,795908.950366437,427412.43062485236,0.0,1786200.0
636,float64,113935,0,0.0,52951,No,Yes,797225.1362619037,427852.69422632636,0.0,1788400.0
635,float64,113935,0,0.0,52803,No,Yes,798489.7374818976,428292.360536528,0.0,1790600.0
634,float64,113935,0,0.0,52852,No,Yes,799693.2077061483,428731.3605522874,0.0,1792700.0
633,float64,113935,0,0.0,52719,No,Yes,800860.4525387282,429170.2634953503,0.0,1794800.0
632,float64,113935,0,0.0,52685,No,Yes,802032.3029797692,429609.5536879842,0.0,1796900.0
631,float64,113935,0,0.0,52616,No,Yes,803244.4311230087,430050.02999564464,0.0,1799100.0
630,float64,113935,0,0.0,52581,No,Yes,804511.4991881336,430491.83913615753,0.0,1801300.0
629,float64,113935,0,0.0,52638,No,Yes,805824.3323824988,430934.62195377087,0.0,1803600.0
628,float64,113935,0,0.0,52557,No,Yes,807156.2594461754,431378.4336240555,0.0,1805900.0
627,float64,113935,0,0.0,52454,No,Yes,808471.3097818932,431822.13808642694,0.0,1808200.0
626,float64,113935,0,0.0,52333,No,Yes,809735.8864264713,432265.3059474754,0.0,1810400.0
625,float64,113935,0,0.0,52249,No,Yes,810926.850836003,432707.66551313887,0.0,1812600.0
624,float64,113935,0,0.0,52359,No,Yes,812039.699653311,433149.2723951856,0.0,1814700.0
623,float64,113935,0,0.0,52144,No,Yes,813091.2235046298,433589.9175719907,0.0,1816700.0
622,float64,113935,0,0.0,52215,No,Yes,814114.34423136,434030.6268037846,0.0,1818700.0
621,float64,113935,0,0.0,52302,No,Yes,815142.2938517575,434471.6609147041,0.0,1820700.0
620,float64,113935,0,0.0,52144,No,Yes,816192.709000746,434913.54359425016,0.0,1822700.0
619,float64,113935,0,0.0,52256,No,Yes,817258.6565146794,435355.889490708,0.0,1824700.0
618,float64,113935,0,0.0,52112,No,Yes,818317.3018826523,435798.81026308617,0.0,1826700.0
617,float64,113935,0,0.0,52189,No,Yes,819347.2192039321,436241.5814664305,0.0,1828800.0
616,float64,113935,0,0.0,51996,No,Yes,820345.5643129855,436684.0736006088,0.0,1830800.0
615,float64,113935,0,0.0,52132,No,Yes,821330.6195637863,437126.8878537258,0.0,1832800.0
614,float64,113935,0,0.0,51987,No,Yes,822328.2956071445,437570.38658013084,0.0,1834800.0
613,float64,113935,0,0.0,51924,No,Yes,823353.8465791899,438014.5691096885,0.0,1836900.0
612,float64,113935,0,0.0,51954,No,Yes,824404.2260060561,438459.52622857643,0.0,1839000.0
611,float64,113935,0,0.0,51841,No,Yes,825463.4932198183,438904.98509444017,0.0,1841100.0
610,float64,113935,0,0.0,51938,No,Yes,826518.5775222714,439350.7191278452,0.0,1843300.0
609,float64,113935,0,0.0,51893,No,Yes,827570.5639180235,439796.80379570246,0.0,1845400.0
608,float64,113935,0,0.0,51716,No,Yes,828632.619739325,440243.5537055247,0.0,1847600.0
607,float64,113935,0,0.0,51744,No,Yes,829720.1372712512,440691.1540753088,0.0,1849700.0
606,float64,113935,0,0.0,51665,No,Yes,830840.8657567912,441139.5339941562,0.0,1851900.0
605,float64,113935,0,0.0,51592,No,Yes,831994.2438232326,441588.9595527719,0.0,1854100.0
604,float64,113935,0,0.0,51861,No,Yes,833176.0247509545,442039.35977653693,0.0,1856300.0
603,float64,113935,0,0.0,51743,No,Yes,834383.225347786,442490.48706055095,0.0,1858600.0
602,float64,113935,0,0.0,51390,No,Yes,835612.1038311318,442942.54347913724,0.0,1860900.0
601,float64,113935,0,0.0,51370,No,Yes,836852.9658138412,443394.96876794845,0.0,1863200.0
600,float64,113935,0,0.0,51346,No,Yes,838091.3284767631,443847.5534535059,0.0,1865500.0
599,float64,113935,0,0.0,51532,No,Yes,839316.8125685698,444300.58248475357,0.0,1867700.0
598,float64,113935,0,0.0,51353,No,Yes,840535.1196734981,444754.1589679808,0.0,1870000.0
597,float64,113935,0,0.0,51325,No,Yes,841771.2462368895,445208.4111623567,0.0,1872200.0
596,float64,113935,0,0.0,51364,No,Yes,843059.8099793742,445664.0569360231,0.0,1874600.0
595,float64,113935,0,0.0,51310,No,Yes,844423.2270154036,446121.0717892037,0.0,1877000.0
594,float64,113935,0,0.0,51185,No,Yes,845860.6279018739,446580.0399568838,0.0,1879500.0
593,float64,113935,0,0.0,51162,No,Yes,847350.4714969061,447040.0845593436,0.0,1882100.0
592,float64,113935,0,0.0,51092,No,Yes,848875.1971738272,447501.00267972256,0.0,1884700.0
591,float64,113935,0,0.0,51054,No,Yes,850449.5832711634,447963.2620437273,0.0,1887300.0
590,float64,113935,0,0.0,51062,No,Yes,852137.302058191,448427.73959924397,0.0,1890100.0
589,float64,113935,0,0.0,50793,No,Yes,854048.6417694299,448896.50024719554,0.0,1893100.0
588,float64,113935,0,0.0,50946,No,Yes,856323.1463553781,449371.7518947958,0.0,1896500.0
587,float64,113935,0,0.0,50768,No,Yes,859105.5199894677,449856.186018071,0.0,1900300.0
586,float64,113935,0,0.0,50696,No,Yes,862517.5872207838,450351.7340247364,0.0,1904800.0
585,float64,113935,0,0.0,50499,No,Yes,866621.5684381445,450859.4100373819,0.0,1909900.0
584,float64,113935,0,0.0,50398,No,Yes,871370.4483257998,451378.8369131695,0.0,1915800.0
583,float64,113935,0,0.0,50114,No,Yes,876553.7274761925,451906.25241505116,0.0,1922000.0
582,float64,113935,0,0.0,49932,No,Yes,881770.8645280204,452435.01968351926,0.0,1928400.0
581,float64,113935,0,0.0,49719,No,Yes,886464.0957563523,452955.59303820104,0.0,1934200.0
580,float64,113935,0,0.0,49413,No,Yes,890031.5488655813,453457.04361205845,0.0,1938900.0
579,float64,113935,0,0.0,49466,No,Yes,891995.4219511125,453931.0273668401,0.0,1941900.0
578,float64,113935,0,0.0,49491,No,Yes,892160.8974415237,454374.3037390628,0.0,1943200.0
577,float64,113935,0,0.0,49502,No,Yes,890697.8243735463,454789.52702998795,0.0,1942900.0
576,float64,113935,0,0.0,49637,No,Yes,888092.5545267038,455185.68011653214,0.0,1941300.0
575,float64,113935,0,0.0,49717,No,Yes,884990.5353052178,455573.91919531464,0.0,1939300.0
574,float64,113935,0,0.0,49992,No,Yes,881994.6365910388,455964.7135419469,0.0,1937300.0
573,float64,113935,0,0.0,50039,No,Yes,879506.4495545706,456364.55476479366,0.0,1935900.0
572,float64,113935,0,0.0,50191,No,Yes,877677.3017071137,456776.3163007646,0.0,1935200.0
571,float64,113935,0,0.0,50207,No,Yes,876460.731820775,457198.8218207495,0.0,1935100.0
570,float64,113935,0,0.0,50168,No,Yes,875724.7176021416,457630.09979970765,0.0,1935400.0
569,float64,113935,0,0.0,50312,No,Yes,875346.1402554088,458067.9849611568,0.0,1936200.0
568,float64,113935,0,0.0,50279,No,Yes,875249.4298503533,458510.89790275064,0.0,1937200.0
567,float64,113935,0,0.0,50253,No,Yes,875390.9155220082,458958.46684098954,0.0,1938500.0
566,float64,113935,0,0.0,50413,No,Yes,875721.1338921315,459409.5326488376,0.0,1939900.0
565,float64,113935,0,0.0,50327,No,Yes,876172.6575679115,459863.23655923107,0.0,1941500.0
564,float64,113935,0,0.0,50514,No,Yes,876678.3214991004,460318.0867214878,0.0,1943100.0
563,float64,113935,0,0.0,50458,No,Yes,877207.0486681003,460773.78315400885,0.0,1944800.0
562,float64,113935,0,0.0,50582,No,Yes,877782.6442269715,461230.6088441234,0.0,1946500.0
561,float64,113935,0,0.0,50302,No,Yes,878468.5039715627,461690.0113986502,0.0,1948300.0
560,float64,113935,0,0.0,50321,No,Yes,879325.8525475052,462152.7228536767,0.0,1950300.0
559,float64,113935,0,0.0,50455,No,Yes,880373.6077588098,462619.0142799251,0.0,1952500.0
558,float64,113935,0,0.0,50293,No,Yes,881575.2134989249,463088.36212684616,0.0,1954800.0
557,float64,113935,0,0.0,50218,No,Yes,882859.3861412209,463559.44844883756,0.0,1957200.0
556,float64,113935,0,0.0,50310,No,Yes,884157.708869092,464031.25988824735,0.0,1959700.0
555,float64,113935,0,0.0,50339,No,Yes,885433.2987229561,464502.9795394749,0.0,1962100.0
554,float64,113935,0,0.0,50193,No,Yes,886688.2002896388,464974.7608920226,0.0,1964400.0
553,float64,113935,0,0.0,50038,No,Yes,887947.3588449555,465447.17306682497,0.0,1966700.0
552,float64,113935,0,0.0,50209,No,Yes,889233.7976916663,465920.1925192608,0.0,1969100.0
551,float64,113935,0,0.0,49949,No,Yes,890554.8601395532,466394.4712025852,0.0,1971600.0
550,float64,113935,0,0.0,50100,No,Yes,891897.1499539211,466869.55765823193,0.0,1974100.0
549,float64,113935,0,0.0,49954,No,Yes,893235.3558607978,467345.02372702275,0.0,1976500.0
548,float64,113935,0,0.0,49902,No,Yes,894540.6695923114,467820.6357128929,0.0,1978900.0
547,float64,113935,0,0.0,49790,No,Yes,895786.169307061,468295.42616173223,0.0,1981300.0
546,float64,113935,0,0.0,49893,No,Yes,896953.8242857769,468769.543823536,0.0,1983500.0
545,float64,113935,0,0.0,49879,No,Yes,898038.4031245885,469242.5257331297,0.0,1985600.0
544,float64,113935,0,0.0,49892,No,Yes,899054.596655988,469714.7508518271,0.0,1987600.0
543,float64,113935,0,0.0,49839,No,Yes,900038.8354763681,470186.8583829501,0.0,1989600.0
542,float64,113935,0,0.0,49780,No,Yes,901040.6536182911,470659.5834494578,0.0,1991600.0
541,float64,113935,0,0.0,49763,No,Yes,902107.9391758458,471133.81303928024,0.0,1993700.0
540,float64,113935,0,0.0,49765,No,Yes,903269.3362882346,471610.10784467397,0.0,1995800.0
539,float64,113935,0,0.0,49787,No,Yes,904525.5815157766,472088.754412969,0.0,1998100.0
538,float64,113935,0,0.0,49548,No,Yes,905854.9427305042,472568.6732851013,0.0,2000500.0
537,float64,113935,0,0.0,49515,No,Yes,907230.7853600737,473049.8630904712,0.0,2003000.0
536,float64,113935,0,0.0,49599,No,Yes,908639.0013604248,473532.15812647983,0.0,2005400.0
535,float64,113935,0,0.0,49541,No,Yes,910088.0233466451,474015.2672872408,0.0,2007900.0
534,float64,113935,0,0.0,49453,No,Yes,911605.7573177689,474500.0901295129,0.0,2010500.0
533,float64,113935,0,0.0,49469,No,Yes,913224.728222232,474987.0987643813,0.0,2013100.0
532,float64,113935,0,0.0,49449,No,Yes,914963.7457322157,475476.5236863519,0.0,2015800.0
531,float64,113935,0,0.0,49318,No,Yes,916818.0051783912,475968.3768808872,0.0,2018700.0
530,float64,113935,0,0.0,49230,No,Yes,918758.8724272612,476462.39899985667,0.0,2021700.0
529,float64,113935,0,0.0,49316,No,Yes,920746.6934655724,476957.5577044678,0.0,2024700.0
528,float64,113935,0,0.0,49157,No,Yes,922749.4506516873,477453.40200906736,0.0,2027800.0
527,float64,113935,0,0.0,48988,No,Yes,924754.6259709484,477949.659420532,0.0,2030800.0
526,float64,113935,0,0.0,48996,No,Yes,926768.6423838154,478446.43218280503,0.0,2033800.0
525,float64,113935,0,0.0,48975,No,Yes,928802.403738974,478943.6310215755,0.0,2036900.0
524,float64,113935,0,0.0,48910,No,Yes,930851.9131961206,479441.7130738469,0.0,2040000.0
523,float64,113935,0,0.0,48872,No,Yes,932882.996796419,479939.9402846525,0.0,2043100.0
522,float64,113935,0,0.0,48770,No,Yes,934834.7431430202,480436.984226945,0.0,2046200.0
521,float64,113935,0,0.0,48895,No,Yes,936640.2937639882,480932.0546382283,0.0,2049100.0
520,float64,113935,0,0.0,48723,No,Yes,938250.8977048317,481423.97817069176,0.0,2051800.0
519,float64,113935,0,0.0,48632,No,Yes,939654.5343397551,481912.82301632664,0.0,2054400.0
518,float64,113935,0,0.0,48684,No,Yes,940872.8467108438,482398.91548333206,0.0,2056800.0
517,float64,113935,0,0.0,48684,No,Yes,941946.6003423005,482883.0279391043,0.0,2059000.0
516,float64,113935,0,0.0,48652,No,Yes,942915.8243735463,483365.6596876052,0.0,2061200.0
515,float64,113935,0,0.0,48721,No,Yes,943811.7592486944,483847.6574474359,0.0,2063300.0
514,float64,113935,0,0.0,48535,No,Yes,944660.4043533594,484329.1199271611,0.0,2065300.0
513,float64,113935,0,0.0,48606,No,Yes,945496.3617852284,484810.74141580967,0.0,2067300.0
512,float64,113935,0,0.0,48468,No,Yes,946371.8521086584,485293.46339925803,0.0,2069300.0
511,float64,113935,0,0.0,48505,No,Yes,947356.0768859438,485778.77383244975,0.0,2071500.0
510,float64,113935,0,0.0,48464,No,Yes,948517.9655066485,486267.6602837048,0.0,2073900.0
509,float64,113935,0,0.0,48466,No,Yes,949906.9916180278,486760.66562568356,0.0,2076400.0
508,float64,113935,0,0.0,48309,No,Yes,951534.149295651,487258.07611078606,0.0,2079300.0
507,float64,113935,0,0.0,48337,No,Yes,953366.1233159257,487759.6059231203,0.0,2082400.0
506,float64,113935,0,0.0,48302,No,Yes,955334.9718699259,488263.99990324286,0.0,2085700.0
505,float64,113935,0,0.0,48306,No,Yes,957363.8600956686,488769.7461445346,0.0,2089000.0
504,float64,113935,0,0.0,48146,No,Yes,959398.7649975864,489276.01295793045,0.0,2092300.0
503,float64,113935,0,0.0,48031,No,Yes,961432.5214376618,489782.98441993893,0.0,2095600.0
502,float64,113935,0,0.0,47966,No,Yes,963508.8902444376,490290.7354683166,0.0,2099000.0
501,float64,113935,0,0.0,47965,No,Yes,965704.7495501821,490801.33382942335,0.0,2102400.0
500,float64,113935,0,0.0,48054,No,Yes,968093.3969368499,491315.79154936207,0.0,2106100.0
499,float64,113935,0,0.0,47767,No,Yes,970713.513670075,491834.73848559463,0.0,2110000.0
498,float64,113935,0,0.0,47767,No,Yes,973556.2518102427,492357.9896658691,0.0,2114100.0
497,float64,113935,0,0.0,47772,No,Yes,976579.4513538422,492885.06715681887,0.0,2118400.0
496,float64,113935,0,0.0,47528,No,Yes,979734.9330758766,493414.7785284469,0.0,2122800.0
495,float64,113935,0,0.0,47609,No,Yes,982995.073243516,493946.98714895005,0.0,2127300.0
494,float64,113935,0,0.0,47330,No,Yes,986359.7761004082,494481.41041974945,0.0,2131900.0
493,float64,113935,0,0.0,47347,No,Yes,989850.0370386624,495018.67509409506,0.0,2136700.0
492,float64,113935,0,0.0,47211,No,Yes,993490.2590950981,495559.1084319921,0.0,2141500.0
491,float64,113935,0,0.0,47130,No,Yes,997298.7037345855,496102.9446348019,0.0,2146600.0
490,float64,113935,0,0.0,46882,No,Yes,1001283.053758722,496650.63382980466,0.0,2151700.0
489,float64,113935,0,0.0,46850,No,Yes,1005436.7147935226,497201.78573579044,0.0,2157000.0
488,float64,113935,0,0.0,46652,No,Yes,1009731.1272216615,497756.2894126671,0.0,2162400.0
487,float64,113935,0,0.0,46562,No,Yes,1014097.6137271251,498312.58620809723,0.0,2167900.0
486,float64,113935,0,0.0,46391,No,Yes,1018410.8006319393,498868.46002355876,0.0,2173400.0
485,float64,113935,0,0.0,46219,No,Yes,1022483.0936060034,499420.8112974069,0.0,2178600.0
484,float64,113935,0,0.0,46218,No,Yes,1026075.9085443454,499964.9064311947,0.0,2183300.0
483,float64,113935,0,0.0,46078,No,Yes,1028930.5073945671,500495.9932503457,0.0,2187200.0
482,float64,113935,0,0.0,45998,No,Yes,1030810.6711721596,501010.03095694724,0.0,2190100.0
481,float64,113935,0,0.0,45944,No,Yes,1031547.1404748322,501503.5274389683,0.0,2191800.0
480,float64,113935,0,0.0,46165,No,Yes,1031079.4488963005,501975.295919455,0.0,2192300.0
479,float64,113935,0,0.0,46147,No,Yes,1029481.8138412252,502427.3730221153,0.0,2191800.0
478,float64,113935,0,0.0,46343,No,Yes,1026957.5883617853,502863.1164541331,0.0,2190200.0
477,float64,113935,0,0.0,46484,No,Yes,1023803.6159213587,503288.4411948586,0.0,2188000.0
476,float64,113935,0,0.0,46585,No,Yes,1020343.5581691315,503708.73546299286,0.0,2185500.0
475,float64,113935,0,0.0,46729,No,Yes,1016859.0614824241,504129.4120367958,0.0,2182900.0
474,float64,113935,0,0.0,46792,No,Yes,1013540.8217843507,504553.8607535395,0.0,2180500.0
473,float64,113935,0,0.0,47025,No,Yes,1010483.5739676132,504983.5093916875,0.0,2178400.0
472,float64,113935,0,0.0,47124,No,Yes,1007716.525562821,505419.3338368322,0.0,2176600.0
471,float64,113935,0,0.0,47202,No,Yes,1005249.6179400536,505860.9923146376,0.0,2175000.0
470,float64,113935,0,0.0,47387,No,Yes,1003107.2235046298,506309.06303256226,0.0,2173800.0
469,float64,113935,0,0.0,47175,No,Yes,1001335.3861412209,506764.14391610224,0.0,2173000.0
468,float64,113935,0,0.0,47392,No,Yes,999986.0279984202,507227.06227845035,0.0,2172600.0
467,float64,113935,0,0.0,47366,No,Yes,999096.1744854522,507698.60439899017,0.0,2172800.0
466,float64,113935,0,0.0,47525,No,Yes,998671.8518453505,508178.5374512679,0.0,2173400.0
465,float64,113935,0,0.0,47462,No,Yes,998685.045771712,508666.72083779634,0.0,2174500.0
464,float64,113935,0,0.0,47576,No,Yes,999073.2305261772,509161.98877855286,0.0,2175900.0
463,float64,113935,0,0.0,47550,No,Yes,999745.8211260807,509662.31790008297,0.0,2177700.0
462,float64,113935,0,0.0,47571,No,Yes,1000602.8021240181,510166.38797391474,0.0,2179700.0
461,float64,113935,0,0.0,47417,No,Yes,1001566.3117567034,510672.8503633566,0.0,2181700.0
460,float64,113935,0,0.0,47702,No,Yes,1002623.7639882389,511181.2765973483,0.0,2183800.0
459,float64,113935,0,0.0,47559,No,Yes,1003854.3423882038,511693.1647185869,0.0,2186100.0
458,float64,113935,0,0.0,47468,No,Yes,1005417.126607276,512211.18186343,0.0,2188700.0
457,float64,113935,0,0.0,47451,No,Yes,1007486.1845789265,512738.51734672626,0.0,2191900.0
456,float64,113935,0,0.0,47454,No,Yes,1010154.579716505,513276.93442656595,0.0,2195600.0
455,float64,113935,0,0.0,47314,No,Yes,1013352.4258568482,513825.06090002815,0.0,2199800.0
454,float64,113935,0,0.0,47204,No,Yes,1016825.9047702637,514378.3904616054,0.0,2204200.0
453,float64,113935,0,0.0,46997,No,Yes,1020194.7027691228,514930.6122532608,0.0,2208600.0
452,float64,113935,0,0.0,47057,No,Yes,1023068.9158730855,515474.61493527435,0.0,2212500.0
451,float64,113935,0,0.0,46859,No,Yes,1025177.734761048,516005.6968987177,0.0,2215600.0
450,float64,113935,0,0.0,46842,No,Yes,1026448.1600035108,516522.50413147936,0.0,2217900.0
