cumulative_penicillin,substrate,RQ,specific_production_rate,substrate_rate,base_flow,DO,OUR,viscosity
-5.370725,-0.029877845,0.05995173,-0.18334916,-0.006601161,-0.002389289,-0.27623364,-0.05320725,-0.96292496
-2.2796469,0.079753965,-0.34321925,0.08120109,0.0004466081,0.06335122,0.18345106,-0.06088082,-0.8006768
2.2396784,0.55820876,0.21920007,-0.11836318,-0.022262644,0.030459203,-0.051615477,-0.119408496,-0.55727583
-10.8859215,-0.28444043,-0.6982071,0.014401015,0.0076975957,0.017288141,0.10574213,0.09525082,-1.7534319
8.707361,0.1506604,0.16823699,-0.013875343,-0.010360002,0.09237394,0.31322482,-0.41867352,0.8512704
0.7327303,-0.8027677,0.50720835,0.36156216,0.049958076,0.035769496,0.48895767,0.4344172,1.1624521
-8.090873,-0.056533806,0.28256106,-0.8792017,-0.00284539,0.032890916,-0.041302234,0.07683663,-1.1400248
-1.1579949,-0.99826646,0.24689503,0.061100412,-0.127002,0.10936279,0.27128723,0.22821258,1.218853
4.115861,0.99839014,0.14831674,-0.12830386,0.02109583,0.028802892,0.21364747,-0.04723341,-0.75524527
-7.837873,-0.08507135,0.2320519,-0.55116457,-0.0037824793,-0.057018455,-0.33634368,0.0609291,-1.1428818
-0.1448623,0.4300481,0.03712937,-0.20503838,-0.010936222,0.03483841,-0.53335595,-0.11135287,-0.7740473
-7.4548593,-0.08042149,0.20064245,-0.44042206,-0.013114844,0.025285581,-0.2869117,0.10875822,-1.2086374
0.248125,0.752819,0.02249433,-0.156759,-0.0146576585,-0.014576893,0.17569774,-0.18853304,-0.5873403
-12.081177,-0.9351269,-0.83366305,0.17554823,-0.012599133,0.025944598,0.12278247,0.13470088,-1.3537453
-1.5804935,0.37159476,0.21118037,-0.26505485,0.00014045171,-0.3548694,-0.6689772,-0.069641136,-1.0421522
1.4726474,-0.36668047,0.2698812,0.26785746,-0.062099155,0.046965897,-0.2782829,0.4679854,1.1536133
-4.7155166,0.061353352,0.1409476,-0.092376806,-0.013053144,-0.020720378,-0.27777806,-0.04552846,-1.036022
-11.858683,-0.51372826,0.23218513,-0.04804622,-0.12465172,0.05442384,-0.7627088,-0.5010949,-1.2315711
4.592072,0.12737267,0.30796593,0.014553084,-0.043497805,-0.14776617,0.106393255,-0.22475207,0.85368824
10.689862,0.2017035,0.43287927,0.046393264,-0.015252692,0.1620444,-0.10778014,-0.40946463,0.8479138
-11.774001,-0.5964777,-0.6975385,0.08284024,0.0069205468,-0.1405048,0.19667934,-0.07285847,-1.764273
12.473151,-0.10794283,0.23740688,0.16138911,-0.21740618,0.07737416,-0.3401815,0.4333119,1.413656
-7.4398413,0.012811902,0.08421987,-0.4211298,-0.0071790204,-0.0840224,-0.14167468,0.037654884,-1.2534431
8.604635,0.34956476,0.12141839,0.03144503,-0.014892654,-0.14053544,0.22424218,0.4647996,1.3162485
14.386991,0.92223155,0.46368495,0.30105212,-0.00052434404,0.036486585,-0.19357456,0.12612629,1.2495954
-11.681571,-0.2917258,-0.69647056,-0.0162359,0.00421232,-0.08731628,0.071726836,0.11711598,-1.8029562
2.2469094,-0.47669247,0.08825939,-0.2682485,-0.034251966,-0.022151195,0.11832118,-0.16956872,0.65389943
-11.812147,-0.433211,0.19491161,-0.04652976,-0.13117906,0.054966576,-0.7688259,-0.46747693,-1.3516579
-11.43577,-0.09854889,-0.7372697,-0.04017792,0.0039657974,-0.024423432,0.029127011,0.07228071,-1.7933359
-5.6819406,0.05942179,0.12785867,-0.15881109,-0.0011154682,-0.06810108,-0.2687364,-0.04822805,-1.0092729
-9.099479,-0.24852425,-0.3067067,-0.25778311,0.002501958,0.013904883,-0.012671882,0.010771379,-1.3513181
4.658601,0.27445814,0.120713115,0.0064895772,-0.021134699,0.22923373,0.32242316,-0.24550144,0.057055473
-7.783724,-0.084862284,0.22463644,-0.56210035,-0.004276108,-0.15071598,-0.3423565,0.05147256,-1.1393341
-4.717566,0.011210245,0.22208676,-0.40784538,-0.013625649,-0.24293464,-0.30336615,0.029429985,-0.9489539
-10.233157,-0.2493234,-0.4016627,-0.2995949,-1.2786183e-05,0.0068122083,0.109565295,-0.053519763,-1.3666548
-2.2095373,0.36671123,-0.020339878,-0.2045466,-0.0042884634,-0.001116928,-0.31274995,-0.15065122,-0.8474487
6.360753,0.24319623,0.20456964,-0.12236285,-0.008501223,-0.6349633,-0.08232393,-0.22335482,0.7115733
9.15544,0.70868856,0.48336968,-0.23002476,-0.09557066,0.0563033,0.3260751,-0.84528625,1.3593876
3.387348,-0.32633388,0.25756684,0.2523736,-0.0005500254,0.16477737,-0.35165107,0.44352534,1.4464087
7.782466,0.2503232,0.026871117,0.062687315,-0.026057035,-0.13329577,-0.17661698,0.46564272,1.2506363
9.04046,0.7749666,0.46548086,0.11438124,-0.0036648652,0.11269328,0.040792473,-0.2971421,0.98905534
14.650586,0.88573605,1.5824398,0.6032098,-0.0027404223,0.20612866,1.0296018,-0.22760868,1.2870467
5.4074187,0.19562271,0.2932536,-0.022244282,-0.021891974,0.05047065,0.3097694,-0.060840365,0.77358633
10.042278,0.7517404,0.31459892,0.18016213,-0.036677923,-0.026214354,0.20735075,0.24723673,1.1776676
2.9831934,0.41449866,0.0484554,-0.11699595,-0.02241028,-0.018421806,0.14235982,-0.190786,-0.11120056
-11.985889,-0.8021859,-0.6693291,0.12533377,-0.06597475,0.047518875,-0.2581403,0.069996744,-1.2188752
-3.1825192,0.4614537,0.052495006,-0.25336036,-0.01192619,-0.03421261,-0.32496884,-0.096358575,-1.0080307
-8.526921,-0.11076344,-0.26656857,-0.3153775,-0.0052504176,-0.095836975,-0.09735148,0.010772658,-1.2441838
-11.717843,-0.10945496,-0.7401255,-0.088053726,-0.011339122,0.046073087,-0.034794684,0.13083707,-1.813919
-5.043075,0.17537978,-0.2456588,-0.057840012,-0.009048035,-0.0538573,-0.26824835,-0.07532022,-1.0208046
-11.81107,-0.38885355,0.19763023,-0.00014885678,-0.08156789,0.054466512,-0.7679037,-0.4766212,-1.487086
9.393488,0.9759247,0.37847093,0.07420459,0.010924976,0.090787105,0.09333054,0.47095883,1.4018837
1.8316934,0.77181023,0.38409957,-0.21138991,-0.020528637,-0.06479489,0.09490076,-0.09162484,-0.73257697
-10.935885,-0.28814894,-0.7274002,-0.0107645625,-0.0104685165,0.0046699075,0.16577367,0.02035186,-1.7460927
0.44733202,0.587166,0.029035553,-0.09897934,-0.017371839,0.032535255,-0.26096106,-0.2570101,-0.731984
-0.6211163,0.686566,0.0817414,-0.1591186,-0.0045191515,-0.12140057,-0.25088573,-0.16118298,-0.8846571
-2.14117,0.5086439,0.24729097,-0.2464721,-0.0027551306,0.027450167,0.02079147,-0.009279866,-0.6532109
8.646012,0.92594093,0.25165954,0.063587844,-0.0058521433,-0.2248786,0.119705305,0.0094539765,1.5242841
4.2295012,0.18247022,0.31198084,0.00863717,-0.027598305,-0.053742275,0.2131036,-0.31595322,0.021126622
12.452949,0.8166296,0.5105112,0.20199783,-0.0061448,0.17402974,0.1387581,0.65093887,1.5040675
5.8495073,0.35398966,0.2529394,-0.017035877,-0.01691329,-0.122272074,-0.15649363,-0.02828618,0.81229407
6.8889456,0.30674905,0.24653472,0.044924382,-0.010179374,0.20595098,0.08210679,-0.28903136,0.09934058
9.091831,0.5260381,0.30451238,-0.02409251,-0.020778928,-0.11800475,0.06111687,0.39248687,1.1174198
2.591738,-0.542298,0.37617344,0.26994738,0.0077064196,0.12091934,0.1896649,0.09422766,1.3697021
-11.987262,-0.8017486,-0.3879569,0.07401558,-0.06425872,0.047366,-0.33925673,-0.08319961,-1.2153145
-11.811813,-0.605413,-0.7269325,0.1564282,0.0060222745,-0.14047977,0.19762091,-0.07503802,-1.7598674
0.053688016,0.4171144,0.094498314,-0.24020001,-0.016024841,-0.43734568,-0.6746506,-0.063374355,-0.8181973
11.326454,0.21854037,0.05212292,-0.06538784,-0.027934875,0.15606703,0.23338318,0.17269717,1.360318
9.352632,0.31597537,0.5730663,0.20162499,-0.017636107,0.015994318,0.72828025,-0.11058441,1.0802627
5.440761,0.1539399,0.2665723,-0.1003525,-0.021865364,-0.049284693,0.066721536,-0.4085402,0.72692543
6.8346763,0.37681174,0.40252808,-0.029547887,-0.3441527,0.059630394,0.22231741,-0.5427223,1.3421682
5.2883415,-0.4053109,0.4298419,0.18244772,-0.25400794,0.13929322,0.098407604,0.4313466,1.4693742
-5.9973097,-1.5849488,0.2081437,-0.120484136,-0.04366198,0.06261271,-0.43129727,0.18407427,0.79901505
-4.9880137,-1.4226792,0.37912652,-0.12360386,-0.084115356,0.05295523,-0.36744025,0.11632855,0.8117287
-10.180001,-0.25009486,-0.23661579,-0.21858563,-0.0061996216,0.031155003,-0.22351481,0.028557386,-1.3914101
-7.5486493,-0.09166753,0.28122452,-0.50885594,-0.0008174652,0.019757614,-0.33255187,0.04802937,-1.1106651
4.9240904,0.19463493,-0.0781068,-0.12939799,-0.012725303,-0.5920282,-0.438612,-0.20043789,-0.35648438
8.155352,0.44660103,0.2792971,-0.05630506,0.0125722075,-0.20555498,0.5373958,0.13812366,1.3476996
12.872009,0.5340365,0.20345773,-0.21927758,0.01825203,-0.08725666,0.31039035,-0.9163475,1.4566922
-12.082988,-0.91192067,-0.83174926,0.17668852,-0.012631901,0.034087602,0.09188181,0.14679475,-1.3674712
2.9563813,0.15410307,0.22452682,-0.07276168,-0.026850546,-0.06949804,0.03749157,-0.21211298,0.067390226
-7.072914,-0.014260809,0.061447386,-0.42546397,-1.9111365e-05,-0.1425747,-0.11072769,-0.004412773,-1.1741343
-11.995745,-0.56880367,-0.7284925,0.18765652,0.010119913,-0.024941742,0.102145426,0.08609192,-1.8232822
6.4131308,0.2646498,0.411832,0.018961402,-0.04399363,0.09502921,0.40237936,0.0038646797,1.1203862
9.585744,0.16570273,0.20575243,0.099186815,-0.020780193,-0.104893126,-0.1649996,0.06515681,1.1735959
3.0979388,0.83173865,0.08320922,0.0074258223,-0.012964071,-0.16047223,0.14531842,-0.14809899,-0.5850905
15.582196,0.8998,0.3164256,0.26080015,-0.0049966103,-0.04668729,0.115089044,-0.50698864,1.2476466
3.1626387,0.27431083,0.23640749,-0.17255434,-0.036579356,0.085048564,-0.032843735,-0.19504538,0.00019119412
5.766238,0.3983991,0.321477,-0.1698831,-0.01534165,-0.042833805,0.19961713,-0.27008158,0.6803867
-11.986232,-0.7977302,-0.6706538,0.124867685,-0.066414975,0.046323787,-0.25801826,0.070485875,-1.2202405
-7.5123987,-0.118724346,0.3048635,-0.574248,-0.008444383,-0.19615228,-0.331953,0.048392385,-1.1198169
-11.845898,-0.489537,0.22369564,-0.042895433,-0.13254501,0.05600079,-0.76985323,-0.5124145,-1.2390468
4.6838846,-0.33586153,0.40380612,0.20868786,-0.027295396,0.26747277,-0.004654501,0.402877,1.4882649
8.904419,0.2826947,0.09595277,0.039479535,-0.023332627,0.09940062,0.3195199,0.152171,1.2299571
-6.138505,-0.039561618,0.28672633,-0.28970727,-0.005789459,0.005646269,-0.52816087,0.045724116,-1.041918
7.460709,0.5198061,0.22659282,0.10137617,-0.016730936,-0.28318584,0.36301395,0.035741966,1.2726668
5.6817536,0.16428882,0.25301912,0.039987046,-0.019203626,-0.12014115,0.05025271,-0.261841,0.6769418
8.043195,0.22628981,0.21249175,0.060807284,-0.024338799,0.043491196,0.12037172,0.18614821,1.2194427
5.6375256,0.102178335,0.23707677,-0.065949574,-0.017246913,0.02435448,0.10101654,-0.12304787,0.69009644
5.809166,0.325651,0.35452107,-0.21756323,-0.0060151424,-0.04554333,0.11207197,-0.24218774,0.6022051
6.753007,0.28014132,0.3984642,0.09303088,-0.011431264,0.07861251,0.37427127,-0.31098333,1.3720818
-1.7101381,0.3224367,0.08740297,-0.1845742,-0.0012109482,0.06296957,-0.33119,-0.06721114,-0.85931695
-0.8969137,0.6170435,0.10393323,-0.18568589,-0.0010368326,0.050003186,-0.4345367,-0.09514082,-0.876291
0.8699251,0.59796435,0.1928641,-0.19031549,-0.009227776,0.042987905,-0.19012733,0.04768998,-0.77589476
0.71297055,-0.67934793,0.27879915,0.43921384,-0.068491474,0.038711593,-0.25298524,0.42531705,1.1864121
-10.2969885,-0.2383268,-0.36105296,-0.30032703,-0.011270147,0.014169152,0.11258568,0.025989112,-1.4000847
2.9956384,-0.5289233,0.3529847,0.27645347,-0.04940875,0.11354202,0.03301702,0.35591772,1.246306
1.6373504,0.7083324,0.38358423,-0.06801096,-0.016286355,0.023817666,0.1401888,-0.0761454,-0.72195315
-8.2230625,-0.08597868,0.10737883,-0.53665113,-0.0020843002,0.0018081077,0.019472597,0.07804055,-1.2209866
-8.817301,-0.23110737,-0.32697195,-0.28076968,-0.0020572261,-0.07252275,-0.05273702,-0.027536817,-1.3197892
-2.580687,0.07821833,-0.062863104,0.18198518,-0.0071603754,-0.035795286,-0.21459685,0.096414454,-0.8497087
0.82949346,0.3729986,0.21082655,-0.162382,-0.014867977,-0.017346758,-0.11104259,-0.23906444,-0.768954
6.1341443,0.16317147,0.19531102,-0.09218365,-0.011303082,0.068908386,-0.28723603,-0.13780847,0.95807767
0.15658015,0.53868854,0.16024745,-0.22031482,-0.017543714,0.015759656,-0.6210811,0.0062539554,-0.8473469
10.891766,0.10578261,0.22502373,0.4109718,0.015587559,0.26125714,-0.5619507,0.65334904,1.1818391
-12.264954,-0.7837332,-0.04334824,-0.019202933,-0.18132555,0.06021556,-0.8420528,-1.0228506,0.6864323
-11.722564,-0.1378456,-0.7262522,-0.03813467,0.0057498007,0.04999891,-0.010945848,0.12909114,-1.814643
-1.0071036,0.51519597,0.2823601,-0.19920652,0.0017513873,-0.047976933,0.22920217,-0.0067245467,-0.8109612
0.104402445,-1.0202786,0.3007928,0.08778648,0.061451476,0.09404301,-0.0055627325,0.3276079,1.0876219
4.651593,-0.63520074,0.29824647,0.22251488,-0.09073831,0.18182912,0.11227734,0.565029,1.4336611
5.4919615,0.21112418,0.21525216,0.050468463,-0.023824146,-0.029777925,-0.18939033,-0.09081244,0.659848
-11.792529,-0.29537278,-0.7095748,-0.02483174,0.012729113,0.049900346,0.06844904,0.12451593,-1.8083631
-2.9280539,0.015699167,-0.16810833,0.15270352,-0.0044348217,-0.079083934,-0.027896272,0.02470155,-0.9102182
4.262347,0.17993912,0.27079594,0.003025756,-0.030444808,-0.031878125,0.2134699,-0.32801205,0.03508179
6.0628996,0.07663581,0.30461863,-0.07197196,-0.013241303,0.04816948,0.3420781,-0.47557956,0.6736425
-1.5979242,0.5240522,0.21881557,-0.13649666,-0.0019852384,-0.02886694,-0.46115106,-0.046717215,-1.0231259
3.4627192,0.66707176,0.31019413,0.17193018,-0.013358566,0.14330855,-0.24553858,0.037008367,-0.4802005
9.048575,0.55798864,0.27296478,-0.3939622,-0.025540344,-0.06035828,0.29871106,-0.00028324945,1.2450403
9.439433,0.29949322,0.30362785,0.06575666,-0.0063162204,-0.008933469,-0.113944404,-0.17063646,0.7173625
15.236646,0.9017927,0.5822428,0.6966539,0.0056092776,0.12586845,0.70597506,-0.2174536,1.373118
1.7875639,-0.71578693,0.31196156,-0.07823794,-0.33295983,0.056252584,0.009980334,0.08130388,1.127079
-2.722133,0.37873748,0.01880968,-0.08938079,-0.010436467,0.008518358,-0.34479687,-0.052754637,-0.8605053
0.5219704,-0.6894069,0.38439557,0.009331145,0.11700678,0.17746845,0.096182294,0.13513725,1.1260774
10.218827,1.031714,0.49832365,0.1789997,0.01096644,0.23756078,-0.00433991,0.46742067,0.8115704
3.15701,0.522459,0.065117024,-0.12647969,-0.02718109,-0.057142373,0.25574273,-0.2769674,0.058709234
9.073884,0.6003153,0.0056995405,-0.20064643,0.007489879,0.14205176,-0.10120776,-0.12990329,0.78441364
-3.766823,-1.4101381,0.320963,-0.14092611,-0.008147733,0.04877832,-0.16022722,0.2261639,0.9731696
-8.109929,-0.086908296,0.23419721,-0.5901753,-0.0023647987,-0.0982764,-0.33847246,0.035307463,-1.1526148
-11.758743,-0.112957686,-0.74159056,-0.032972947,-0.010888238,0.04663305,0.07016377,0.096986234,-1.8137461
9.746241,0.63881385,0.48585287,-0.011866745,-0.0073593045,0.059893504,0.08833471,-0.45710397,1.3359123
8.011861,0.6213528,0.27107552,-0.32258844,-0.023812346,-0.11552489,0.1555505,0.2248332,1.204216
0.931716,0.53841543,0.22702986,-0.12656102,-0.012352178,-0.00058307487,-0.61876935,-0.033545293,-0.74376875
8.108639,0.23969063,0.38620484,0.07531969,-0.003246864,0.08968503,0.82075626,-0.3612008,0.93815017
1.8389484,0.532799,0.30555233,0.038945973,-0.022460638,0.03699294,-0.029536666,-0.14412165,-0.4118659
0.27377743,-0.8973509,0.26646045,-0.19973812,-0.10012656,0.032539465,0.0397169,0.08833729,1.0304327
-8.149158,-0.03238373,0.08196681,-0.44778207,-0.0067459615,0.031185042,-0.07332408,0.039958943,-1.225263
1.7431645,0.72193027,0.07480783,-0.056127142,-0.018370748,0.008114549,0.1326295,-0.09442176,-0.65583056
9.180201,0.8993425,0.2637529,0.05000368,0.05112832,-0.25959587,0.36492446,0.39141554,1.1126376
5.915831,0.1623415,0.21966912,0.040519707,-0.012364601,0.07840661,-0.19268695,-0.10775055,0.61931765
0.7738016,0.80099815,0.022199705,-0.1491134,-0.021703688,0.020369139,0.18140909,-0.248903,-0.72962
-2.5813444,-0.06366737,-0.33266246,0.0677035,-0.001360462,0.069627546,0.08434192,0.00810602,-0.93677104
-11.983489,-0.8034183,-0.6807792,0.1211528,-0.06405648,0.044541452,-0.23582438,0.06652883,-1.2222062
3.4143457,0.3158849,0.36256167,-0.10240841,-0.03163131,0.06266092,0.10876655,-0.19812532,0.07326635
9.241047,0.29005495,0.086452946,-0.12244946,-0.008109207,-0.31440082,0.036514513,-0.04607783,0.8762803
8.781429,0.017766632,-0.27794918,-0.29659376,-0.03777923,-0.5962698,-0.7218946,0.2090362,0.33721125
-11.995977,-0.41927654,-0.75775784,0.117543966,0.009417728,0.0481641,-0.09809721,0.13290156,-1.7939285
6.0326385,0.046411686,0.17770135,-0.047996733,-0.013064526,0.054677892,0.10437347,-0.04572109,0.6352224
6.685271,-0.065542884,0.49322286,0.47007814,-0.12786874,0.23657009,-0.039861828,0.86145234,1.4662087
4.219634,0.29222474,0.17945115,-0.08864916,-0.023294691,-0.47155055,-0.19192964,0.011977914,-0.096355565
3.5356722,0.12654214,0.14723781,-0.020598391,-0.01669098,-0.06536695,0.113649614,-0.29110342,0.87756145
5.361417,0.14725086,0.2748223,-0.015071114,-0.020433836,-0.011480649,0.27445903,-0.41898072,0.6910196
-12.05974,-0.59022117,-0.73145527,0.17958917,0.006324025,0.024617419,0.12240467,0.08223149,-1.7941523
3.0479033,0.14050438,0.20049076,-0.111493714,-0.026591044,-0.035094894,-0.08124995,-0.24394044,-0.009858891
4.9523597,0.02173492,0.28522256,0.00654392,-0.030368313,0.06642506,0.08931218,-0.3920665,0.80019367
-3.7521722,-1.4977372,0.29151112,-0.12687455,-0.025845801,0.04704231,-0.13691124,0.20392941,0.94560426
-0.8234671,0.31965667,0.074361436,-0.007971021,-0.0050695557,0.049160447,0.15733814,0.007269773,-0.7865861
-2.433542,0.36145723,0.21283871,-0.23761706,-0.0070816237,0.041934162,-0.48586744,-0.047691114,-0.8796342
8.744261,0.59119695,0.27068135,-0.09438805,0.017294692,-0.4744779,-0.16063328,0.3777787,0.7813223
7.1365376,0.9539714,0.43525907,0.11853422,0.0064000534,0.06324691,-0.060196683,0.21811156,1.2360349
1.6431546,0.81886655,0.073574126,-0.034944538,-0.021233024,-0.12662333,0.056442816,-0.2166606,-0.73344827
-4.798015,0.018678566,0.2949726,-0.2670024,-0.011447423,-0.011955205,-0.49985126,-0.027276814,-0.978188
-1.673294,-1.0856035,0.24786317,0.17339213,-0.08143625,0.03527238,0.34199026,0.22652338,1.1500468
-1.5706044,0.39047834,0.056986853,-0.049601384,-0.0022779403,-0.010831622,-0.32102492,-0.044804536,-0.8889783
-2.3601236,-1.3151023,0.3376335,0.21607296,-0.1217267,0.04386179,0.03253421,0.18254285,0.87730557
-3.9303348,-1.5112048,0.29014286,-0.11434913,-0.029393861,0.045932304,-0.17618734,0.17800039,0.9247834
-4.815173,0.018066281,0.251168,-0.33013323,-0.0045035384,0.040885363,-0.36369392,0.016528243,-0.98996913
-3.6942077,0.37734976,0.23308341,-0.25477314,-0.027947713,0.020601356,-0.5348985,-0.064456165,-0.9399501
6.3038464,0.20101567,0.15783356,-0.13034268,-0.005675586,0.0870933,0.42099154,-0.12836882,1.2678185
-6.825004,-0.016427632,0.30403844,-0.93491143,0.004771403,-0.10864488,-0.018980721,0.008204293,-1.1255542
-3.7712114,-0.00059283857,0.27736178,-0.09328136,-0.024537269,-0.020366719,-0.47340366,-0.07443792,-0.86318886
7.549511,0.15690723,-0.12325027,-0.11835454,-0.0017936731,0.09487494,0.24548164,0.107665814,1.2109118
2.2580166,0.5780428,0.2610017,0.08132772,-0.023364298,0.070200086,-0.036613576,-0.15865852,-0.44372544
12.183402,0.72359395,0.5115695,0.11258663,-0.0014227594,0.104104824,0.013238068,0.50969344,1.4606146
-11.980254,-0.8021705,-0.7003755,0.12566982,-0.014785015,0.03448019,-0.26095292,0.0705113,-1.2295575
-9.160771,-0.24599415,-0.40762696,-0.26510465,0.0010788925,0.021604646,0.14571074,-0.034358837,-1.3412004
10.983378,0.23476025,0.4001922,0.07541881,-0.009584907,0.1801955,0.2935545,0.17021662,1.1138717
10.333284,1.0315915,0.5309521,0.18491307,0.0020717797,0.19197816,-0.031231046,0.40337604,0.8809927
8.118826,0.03069792,0.3676965,0.31171793,-0.21883523,0.20541573,-0.009187009,0.48925388,1.3406069
0.5525918,0.8002456,0.25093728,-0.24738504,-0.015485222,-0.07487471,0.059464682,0.03158625,-0.84109056
-5.36791,0.18466152,0.2348708,-0.28372705,-0.008692074,-0.25407064,-0.59232736,0.041073047,-1.1241264
-11.783773,-0.5299848,-0.7110445,0.07675234,0.0074741556,-0.14280634,0.22782864,-0.115931846,-1.7876819
-11.082558,-0.24483167,-0.3602685,-0.30555978,-0.005055636,0.035974536,0.093252026,0.027736042,-1.4559666
5.607862,0.27387884,0.24099453,-0.06785087,-0.022574347,-0.06854466,0.18699484,-0.33369315,-0.13969722
-11.985803,-0.874941,-0.39111212,0.07697345,-0.06584581,0.04795497,-0.33972162,-0.13498244,-1.0900726
-8.619538,-0.21026336,-0.3120051,-0.21095085,-0.00095857756,-0.003974749,0.07321914,-0.017345315,-1.327762
-10.710761,-0.2280927,-0.38476312,-0.30017468,-0.005023448,0.030970762,0.092237934,0.016645,-1.3983618
11.247425,0.9235982,0.33843356,0.12539136,-0.00045329024,0.09905655,0.33036238,-0.125875,1.2640247
10.458998,0.93224585,0.16586475,-0.053081956,-0.0066031907,0.20339562,0.16273907,0.41796014,1.2158285
9.596688,0.8386197,0.26402256,0.10043687,-0.0004975702,-0.15426686,0.027877955,0.07472375,1.4084738
-6.2321124,-0.058941048,-0.013092302,-0.22371393,-0.0019950434,0.004569462,-0.13228093,-0.08308255,-1.0899203
8.580331,0.06857044,0.13983333,-0.45432526,-0.0029835042,-0.27078173,-0.2407259,-0.0046767946,0.46656466
0.6379975,-0.73135835,0.25927526,0.40668142,-0.08192323,0.034357473,-0.2923372,0.37130067,0.93467724
-9.052323,-0.2324682,-0.29136446,-0.20015565,-0.0021456254,0.032572918,-0.16106333,0.033933893,-1.3563908
6.023246,0.16301307,0.10793119,-0.11853752,0.0023588561,0.089958265,0.53059024,-0.13298106,1.0876735
-1.7821683,-0.9440699,0.27440906,0.46987405,-0.009884348,0.14346638,-0.4380426,0.33322135,0.68791735
-11.436508,-0.118580535,-0.7216807,-0.10607638,-0.008994527,0.016583357,-0.10476147,0.12793203,-1.8107901
5.59015,-0.3000855,0.18061765,0.0045832205,-0.09681372,0.12708844,-0.6061289,0.649212,1.4233785
-12.056412,-0.5900564,-0.73054856,0.18269773,0.0073795784,0.030542076,0.11340215,0.07248108,-1.7890588
-11.801978,-0.6089514,-0.7078471,0.08510288,0.0077711665,-0.14102243,0.22691484,-0.07214675,-1.7461275
6.1951017,0.3531647,0.2540684,-0.049768515,-0.01626812,0.05363219,0.051144615,-0.26050836,-0.014720906
7.8130465,-0.11489967,0.43585378,0.16758697,-0.2060174,0.13311231,0.102668226,0.3396261,1.2995856
4.539243,0.24813797,0.26590118,-0.00024525635,-0.033243425,0.1496662,-0.17728372,-0.17441408,0.01590942
-3.2725627,0.2043753,-0.09832646,-0.100187115,-0.021582859,-0.15069634,-0.29414558,-0.044478193,-0.90658146
-7.3944154,-0.064667895,0.08027758,-0.55569565,0.0045415964,-0.099025376,-0.116841994,0.0093942555,-1.1927876
10.351303,0.6592084,0.3012538,-0.00074042816,-0.0075205597,-0.16466703,-0.09547081,0.047294818,0.25934362
-12.03319,-0.5911703,-0.7313491,0.18085226,0.010031618,0.0087170685,0.08671872,0.08747702,-1.7733377
-7.913149,-0.029879738,0.26928583,-0.94882345,-0.0032387567,-0.048546094,-0.021454263,0.06513208,-1.1521503
-7.3225927,-1.5685393,0.19930102,-0.27706414,-0.05321724,0.056474112,-0.43137527,0.0140342945,0.671018
8.266695,0.719302,0.522242,0.20863678,0.011762818,0.1170069,0.33139297,0.038348917,1.3798357
-11.062963,-0.13434748,-0.7111995,-0.06355063,0.0107389,0.018118039,-0.02553395,0.13122305,-1.7938656
-6.98219,-0.055034503,0.13368985,-0.47320554,-0.016991487,-0.097401656,-0.023695916,0.017391834,-1.199486
-11.43382,-0.10721365,-0.72775126,-0.06702739,0.00019734068,-0.063134335,0.063445784,0.10930023,-1.8100058
-11.98541,-0.7996677,-0.6700251,0.1251479,-0.066289335,0.046029456,-0.25832415,0.07026932,-1.2193443
-8.036254,0.017710287,0.18284725,-0.62895334,-0.0053140926,0.013001594,-0.3144393,0.04214342,-1.1397009
-11.035373,-0.12402596,-0.7104662,-0.07880077,-0.0103029935,-0.03212807,-0.09032879,0.116521046,-1.8190417
8.157917,0.26122382,0.42589816,-0.16104124,-0.00027253554,0.0596876,0.32293612,-0.28908968,1.0683469
-7.545587,-0.09141952,0.2817475,-0.5071406,-0.0036820401,0.02063028,-0.3325276,0.047691587,-1.1108434
8.101303,0.29473147,0.059546128,-0.06164935,-0.0024121595,-0.038801216,-0.017695947,0.020390157,1.1970631
-6.843103,-0.06837885,0.14321701,-0.42695138,-0.0047980743,-0.015535579,-0.21655384,0.024633355,-1.1246454
0.31106898,0.45893928,0.20584676,-0.24791965,-0.008449597,-0.042925823,-0.05254308,0.060684115,-0.6856383
-11.88669,-0.5228752,0.2722183,-0.009281441,-0.12441402,0.048866913,-0.7525916,-0.55922115,-1.2237588
11.892182,0.775697,0.55469537,0.22002296,0.0058983807,-0.028463377,0.25592864,0.39780116,1.7325832
-0.5383956,0.41267318,0.23185405,0.006809357,-0.011541296,0.07720006,-0.72296953,0.054490898,-0.807973
-8.050327,-0.011771262,0.19276412,-0.5623959,-0.0070116296,0.042566374,-0.35703304,0.044870637,-1.1376451
13.23673,0.63347024,0.4476563,0.043697685,-0.002788625,-0.04410248,0.49248096,-0.16047794,1.3292167
2.3658926,-0.63241845,0.35703376,-0.1064796,-0.3110508,0.08702537,0.16039473,0.01739417,1.3067656
9.859356,0.8010928,0.4505625,0.07658183,-0.015562573,-0.11691436,0.07515116,0.4842759,1.5465928
0.11867713,0.37861052,0.2552249,-0.03660886,-0.015405956,0.057681106,-0.4570203,-0.12577365,-0.8087612
-11.983222,-0.80008054,-0.676397,0.11808374,-0.06587751,0.04604756,-0.24425843,0.07136295,-1.2232735
12.567847,1.07136,0.15102518,0.077483945,0.05881597,0.21051523,0.2952509,0.7107361,1.7114325
